Fiscal_Year,Budget_Type,Agency_Name,Sub_Agency_Name,DepartmentName,Sub_DepartmentName,Category,Sub_Category,Stimulus_Type,Funding_Source,Vendor_Name,InvoiceID,InvoiceDt,InvoiceAmt,DistributionAmt,CheckID,CheckDt,CheckAmt,CheckVoidDt
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Court Fees and Costs,,General Fund,COMMONWEALTH OF KENTUCKY,1828229,7/31/2017,153,153,932501,8/8/2017,153,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Court Fees and Costs,,General Fund,COMMONWEALTH OF KENTUCKY,1825860,7/20/2017,10,10,929844,7/25/2017,10,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Court Fees and Costs,,General Fund,COMMONWEALTH OF KENTUCKY,1828228,7/31/2017,153,153,931558,8/3/2017,153,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Court Fees and Costs,,General Fund,JEFFERSON COUNTY SHERIFF OFFICE,1828285,7/31/2017,40,40,931809,8/4/2017,40,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Court Fees and Costs,,General Fund,JEFFERSON COUNTY SHERIFF OFFICE,1828278,7/31/2017,40,40,931808,8/4/2017,40,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Court Fees and Costs,,General Fund,JEFFERSON COUNTY SHERIFF OFFICE,1828213,7/31/2017,40,40,931807,8/4/2017,40,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Court Fees and Costs,,General Fund,JEFFERSON COUNTY SHERIFF OFFICE,1828215,7/31/2017,80,80,931575,8/3/2017,80,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Court Fees and Costs,,General Fund,JEFFERSON COUNTY SHERIFF OFFICE,1828217,7/31/2017,40,40,931574,8/3/2017,40,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Court Fees and Costs,,General Fund,STOCK YARDS BANK AND TRUST COMPANY,1828630,8/2/2017,10,10,931869,8/4/2017,10,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Court Fees and Costs,,General Fund,STOCK YARDS BANK AND TRUST COMPANY,1826953,7/20/2017,10,10,930916,7/31/2017,10,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,External Agency Contractual Services,,General Fund,AFRICAN AMERICAN HERITAGE FOUNDATION INC,1826928,7/28/2017,13636.36,13636.36,930791,7/31/2017,13636.36,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,External Agency Contractual Services,,General Fund,AFRICAN AMERICAN HERITAGE FOUNDATION INC,1820577,7/7/2017,50000,50000,926726,7/10/2017,50000,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,External Agency Contractual Services,,General Fund,CENTER FOR ACCESSIBLE LIVING INC,1829025,7/11/2017,170,170,932606,8/8/2017,170,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Miscellaneous Services,,General Fund,SHRED IT US JV LLC,1826088,7/15/2017,130,130,932733,8/9/2017,130,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Professional Services,,General Fund,KENTUCKY STATE TREASURER,1825857,4/27/2017,936,936,932541,8/8/2017,936,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Professional Services,,General Fund,ZIRMED INC,1823156,7/13/2017,6232,6232,932947,8/10/2017,6232,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Registration Fees,,General Fund,RADFORD UNIVERSITY,1819251,7/3/2017,145,145,926113,7/5/2017,145,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Software Maintenance,,General Fund,EVEREST SOFTWARE LP,1824977,7/14/2017,1116.62,558.31,930686,7/28/2017,3234.62,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Subscriptions,,General Fund,COURIER JOURNAL,1820656,5/18/2017,20,47.71,928165,7/17/2017,79,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Subscriptions,,General Fund,COURIER JOURNAL,1820656,5/18/2017,20,20,928165,7/17/2017,79,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Subscriptions,,General Fund,COURIER JOURNAL,1820656,5/18/2017,20,-47.71,928165,7/17/2017,79,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Subscriptions,,General Fund,COURIER JOURNAL,1826388,7/26/2017,6.71,20,931124,8/1/2017,6.71,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Subscriptions,,General Fund,COURIER JOURNAL,1826388,7/26/2017,6.71,6.71,931124,8/1/2017,6.71,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Subscriptions,,General Fund,COURIER JOURNAL,1826388,7/26/2017,6.71,-20,931124,8/1/2017,6.71,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,Training & Educational Fees,,General Fund,MISSY O'BRIEN,1821348,6/30/2017,86.49,50,928079,7/14/2017,86.49,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Contractual Services,"Travel, Out of Town",,General Fund,NATIONAL INSTITUTE OF GOVERNMENTAL PURCHASING,1820217,7/3/2017,995,995,926617,7/7/2017,995,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Supplies,Office Equipment,,General Fund,CDW LLC,1823877,7/13/2017,18.62,18.62,932013,8/7/2017,105.88,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Supplies,Office Supplies,,General Fund,MISSY O'BRIEN,1821348,6/30/2017,86.49,36.49,928079,7/14/2017,86.49,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,Administrative Services,,Supplies,Office Supplies,,General Fund,OFFICE DEPOT INC,1826445,7/17/2017,10.47,10.47,933071,8/11/2017,7586.86,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,NDF Grants,,Contractual Services,External Agency Contractual Services,,Metro Council Neighborhood Development Funds,GERMANTOWN MISSION INC,1827522,8/1/2017,3250,3250,931366,8/2/2017,3250,1/1/1900
2018,Metro Government Operations,Office of Management & Budget,Finance Operations,NDF Grants,,Contractual Services,External Agency Contractual Services,,Metro Council Neighborhood Development Funds,LOUISVILLE INDEPENDENT BUSINESS ALLIANCE INC,1829537,8/8/2017,8850,8850,932709,8/9/2017,8850,1/1/1900
2018,Metro Government Operations,Louisville Fire,Fire Prevention,Fire Prevention,,Contractual Services,Dues,,General Fund,BUSINESS FIRST OF LOUISVILLE INC,1829693,8/7/2017,93,93,932876,8/10/2017,93,1/1/1900
2018,Metro Government Operations,Louisville Fire,Fire Prevention,Fire Prevention,,Contractual Services,Dues,,General Fund,CODE ADMINISTRATORS ASSN OF KENTUCKY INC,1821048,7/6/2017,400,400,927284,7/12/2017,400,1/1/1900
2018,Metro Government Operations,Louisville Fire,Fire Prevention,Fire Prevention,,Contractual Services,Dues,,General Fund,PROPERTY VALUATION ADMINISTRATOR,1821501,7/6/2017,1100,1100,927648,7/13/2017,1100,1/1/1900
2018,Metro Government Operations,Louisville Fire,Fire Prevention,Fire Prevention,,Contractual Services,Training & Educational Fees,,General Fund,PROMETRIC INC,1828974,8/4/2017,130,130,932084,8/7/2017,130,1/1/1900
2018,Metro Government Operations,Louisville Fire,Fire Prevention,Fire Prevention,,Supplies,Educational/Training Supplies,,General Fund,AMAZON COM,1822880,7/13/2017,172.56,166.31,931729,8/4/2017,602.4,1/1/1900
2018,Metro Government Operations,Louisville Fire,Fire Prevention,Fire Prevention,,Supplies,Educational/Training Supplies,,General Fund,AMAZON COM,1822880,7/13/2017,172.56,6.25,931729,8/4/2017,602.4,1/1/1900
2018,Metro Government Operations,Louisville Fire,Fire Prevention,Fire Prevention,,Supplies,Educational/Training Supplies,,General Fund,AMAZON COM,1824165,7/13/2017,255.27,246.02,931729,8/4/2017,602.4,1/1/1900
2018,Metro Government Operations,Louisville Fire,Fire Prevention,Fire Prevention,,Supplies,Educational/Training Supplies,,General Fund,AMAZON COM,1824165,7/13/2017,255.27,9.25,931729,8/4/2017,602.4,1/1/1900
2018,Metro Government Operations,Louisville Fire,Fire Prevention,Fire Prevention,,Supplies,Educational/Training Supplies,,General Fund,AMAZON COM,1824907,7/18/2017,121.9,4.42,931729,8/4/2017,602.4,1/1/1900
2018,Metro Government Operations,Louisville Fire,Fire Prevention,Fire Prevention,,Supplies,Educational/Training Supplies,,General Fund,AMAZON COM,1824907,7/18/2017,121.9,117.48,931729,8/4/2017,602.4,1/1/1900
2018,Metro Government Operations,Louisville Fire,Fire Prevention,Fire Prevention,,Supplies,Office Supplies,,General Fund,OFFICE DEPOT INC,1826704,7/18/2017,53.1,6.25,931191,8/1/2017,3490.72,1/1/1900
2018,Metro Government Operations,Louisville Fire,Fire Prevention,Fire Prevention,,Supplies,Office Supplies,,General Fund,OFFICE DEPOT INC,1826704,7/18/2017,53.1,21.58,931191,8/1/2017,3490.72,1/1/1900
2018,Metro Government Operations,Louisville Fire,Fire Prevention,Fire Prevention,,Supplies,Office Supplies,,General Fund,OFFICE DEPOT INC,1826704,7/18/2017,53.1,25.27,931191,8/1/2017,3490.72,1/1/1900
2018,Metro Government Operations,Louisville Fire,Fire Prevention,Fire Prevention,,Supplies,Office Supplies,,General Fund,OFFICE DEPOT INC,1826451,7/21/2017,45.36,18.44,930616,7/28/2017,781.53,1/1/1900
2018,Metro Government Operations,Louisville Fire,Fire Prevention,Fire Prevention,,Supplies,Office Supplies,,General Fund,OFFICE DEPOT INC,1826451,7/21/2017,45.36,5.34,930616,7/28/2017,781.53,1/1/1900
2018,Metro Government Operations,Louisville Fire,Fire Prevention,Fire Prevention,,Supplies,Office Supplies,,General Fund,OFFICE DEPOT INC,1826451,7/21/2017,45.36,21.58,930616,7/28/2017,781.53,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Air Cards,,General Fund,VERIZON WIRELESS,1825666,7/12/2017,720.18,200.05,931425,8/2/2017,720.18,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Air Cards,,General Fund,VERIZON WIRELESS,1825666,7/12/2017,720.18,280.07,931425,8/2/2017,720.18,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Air Cards,,General Fund,VERIZON WIRELESS,1825666,7/12/2017,720.18,40.01,931425,8/2/2017,720.18,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Building/Office Renovation,,General Fund,COMMERCIAL WORKS,1809264,5/19/2017,1122,1122,933121,8/11/2017,3030,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Building/Office Renovation,,General Fund,COMMERCIAL WORKS,1812010,5/31/2017,1908,1908,933121,8/11/2017,3030,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Building/Office Renovation,,General Fund,KENTUCKY STATE TREASURER,1824620,7/20/2017,221429.03,221429.03,929587,7/24/2017,221429.03,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Containerized Waste Collection Services,,General Fund,RUMPKE OF KENTUCKY INC,1811822,5/30/2017,122.37,122.37,930414,7/27/2017,176.16,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Containerized Waste Collection Services,,General Fund,RUMPKE OF KENTUCKY INC,1821491,6/28/2017,139.86,139.86,929620,7/24/2017,424.95,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Courier Service,,General Fund,BEE LINE COURIER SERVICE INC,1826978,7/24/2017,10204.61,10204.61,931743,8/4/2017,10204.61,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Custodial Services,,General Fund,INTEGRATED PEST MANAGEMENT,1826472,7/20/2017,50,50,930848,7/31/2017,50,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Custodial Services,,General Fund,WARD EDISONS PROFESSIONAL CLEANING SERVICE,1818562,7/1/2017,11565.44,3400.97,931427,8/2/2017,27884.74,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Custodial Services,,General Fund,WARD EDISONS PROFESSIONAL CLEANING SERVICE,1818562,7/1/2017,11565.44,2247.33,931427,8/2/2017,27884.74,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Custodial Services,,General Fund,WARD EDISONS PROFESSIONAL CLEANING SERVICE,1818562,7/1/2017,11565.44,5917.14,931427,8/2/2017,27884.74,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Custodial Services,,General Fund,WARD EDISONS PROFESSIONAL CLEANING SERVICE,1818520,7/1/2017,16319.3,5558,931427,8/2/2017,27884.74,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Custodial Services,,General Fund,WARD EDISONS PROFESSIONAL CLEANING SERVICE,1818520,7/1/2017,16319.3,1750,931427,8/2/2017,27884.74,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Custodial Services,,General Fund,WARD EDISONS PROFESSIONAL CLEANING SERVICE,1818520,7/1/2017,16319.3,2586,931427,8/2/2017,27884.74,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Custodial Services,,General Fund,WARD EDISONS PROFESSIONAL CLEANING SERVICE,1818520,7/1/2017,16319.3,3231.9,931427,8/2/2017,27884.74,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Custodial Services,,General Fund,WARD EDISONS PROFESSIONAL CLEANING SERVICE,1818520,7/1/2017,16319.3,140.4,931427,8/2/2017,27884.74,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Custodial Services,,General Fund,WARD EDISONS PROFESSIONAL CLEANING SERVICE,1818520,7/1/2017,16319.3,2675,931427,8/2/2017,27884.74,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Custodial Services,,General Fund,WARD EDISONS PROFESSIONAL CLEANING SERVICE,1818520,7/1/2017,16319.3,378,931427,8/2/2017,27884.74,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Electrical Contractor Services,,General Fund,COMSTOCK BROTHERS ELECTRIC CO LLC,1821071,7/6/2017,700,700,932018,8/7/2017,700,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Electrical Contractor Services,,General Fund,COMSTOCK BROTHERS ELECTRIC CO LLC,1822244,7/10/2017,465.75,465.75,931763,8/4/2017,983.25,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Electrical Contractor Services,,General Fund,COMSTOCK BROTHERS ELECTRIC CO LLC,1823528,7/10/2017,517.5,517.5,931763,8/4/2017,983.25,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Electrical Contractor Services,,General Fund,COMSTOCK BROTHERS ELECTRIC CO LLC,1823301,7/6/2017,207,207,930823,7/31/2017,38007,1/1/1900
2018,Metro Government Operations,Facilities and Fleet Management,Fleet & Facilities,Facilities Management,Facilities Management,Contractual Services,Electrical Contractor Services,,General Fund,COMSTOCK BROTHERS ELECTRIC CO LLC,1822069,7/12/2017,793,793,928161,7/17/2017,40235,1/1/1900
