Cite Number,Issue Date,Issue T,Violat,Sublocatio,Street,Meter #,Is Wa,Due
5130002557,03/11/2016,11:59 ,X,,SEE NOTES,406B,NO,0.00
0094201516,02/08/2016,14:15 ,NP,,SEE NOTES,,NO,50.00
5040004547,05/31/2016,12:07 ,LZF,,SEE NOTES,,NO,0.00
5070006052,04/04/2016,17:49 ,NSR,,SEE NOTES,,NO,0.00
5060004194,06/15/2016,11:16 ,X,,SEE NOTES,2,NO,0.00
5010004339,05/14/2016,15:26 ,X,,SEE NOTES,MA602B,NO,0.00
5010003287,03/21/2016,16:18 ,X,,SEE NOTES,8101A,NO,0.00
5110001415,03/24/2016,11:32 ,NP,,SEE NOTES,,NO,0.00
5190002909,01/27/2016,08:55 ,NPS,,SEE NOTES,,NO,0.00
5150002177,03/16/2016,09:14 ,X,,SEE NOTES,503EB,NO,0.00
5230003012,03/14/2016,10:25 ,S,,SEE NOTES,,NO,0.00
5140003350,04/08/2016,15:33 ,NPP,,SEE NOTES,,NO,50.00
5060003883,05/19/2016,11:19 ,X,,SEE NOTES,100,NO,0.00
5160017591,01/15/2016,14:46 ,PT,,SEE NOTES,,NO,0.00
5230003359,03/23/2016,06:18 ,PD,,SEE NOTES,,NO,0.00
5230003222,03/18/2016,07:23 ,NPP,,SEE NOTES,,NO,0.00
5160020513,04/01/2016,00:00 ,X,,SEE NOTES,1905,NO,0.00
5230002178,01/25/2016,08:40 ,PFH,,SEE NOTES,,NO,50.00
5100004394,05/03/2016,10:53 ,X,,SEE NOTES,524R,NO,0.00
5100004048,04/02/2016,11:09 ,X,,SEE NOTES,MA702A,NO,0.00
5010002763,02/24/2016,11:14 ,X,,SEE NOTES,M609A,NO,0.00
5140003997,06/27/2016,15:49 ,NP,,SEE NOTES,,NO,0.00
5230005877,06/01/2016,12:36 ,PT2,,SEE NOTES,,NO,0.00
5090004083,06/17/2016,16:32 ,X,,SEE NOTES,502A,NO,0.00
5170004969,01/06/2016,13:52 ,X,,SEE NOTES,JK604B,NO,0.00
0093443140,02/06/2016,14:45 ,NP,,SEE NOTES,,NO,50.00
5230006055,06/07/2016,08:27 ,S,,SEE NOTES,,NO,0.00
5010004282,05/14/2016,11:12 ,PFH,,SEE NOTES,,NO,0.00
5100005067,05/18/2016,15:13 ,NPP,,SEE NOTES,,NO,0.00
5160017380,01/12/2016,13:21 ,X,,SEE NOTES,400EA,NO,0.00
5070005516,01/04/2016,12:54 ,X,,SEE NOTES,FL107,NO,0.00
5080001896,06/09/2016,16:38 ,NPP,,SEE NOTES,,NO,0.00
5180006271,06/01/2016,14:17 ,X,,SEE NOTES,1604,NO,0.00
5250001681,01/28/2016,08:04 ,X,,SEE NOTES,LIB605,NO,50.00
5230002075,01/15/2016,11:10 ,X,,SEE NOTES,400E,NO,0.00
5140003756,05/19/2016,11:12 ,X,,SEE NOTES,109,NO,0.00
5010005174,06/22/2016,13:27 ,PSW,,SEE NOTES,,NO,0.00
5260003686,04/28/2016,16:26 ,NPP,,SEE NOTES,,NO,0.00
5250001956,02/25/2016,09:27 ,X,,SEE NOTES,,NO,0.00
5230004244,04/18/2016,10:11 ,W,,SEE NOTES,,YES,0.00
0094358585,03/25/2016,03:43 ,NS,,SEE NOTES,,NO,0.00
5230005842,06/01/2016,06:42 ,PNP,,SEE NOTES,,NO,0.00
5180005564,03/15/2016,08:14 ,NS,,SEE NOTES,,NO,0.00
5070007081,06/08/2016,07:27 ,X,,SEE NOTES,303B,NO,0.00
5230006546,06/29/2016,09:23 ,PNP,,SEE NOTES,,NO,0.00
5110001340,03/18/2016,15:16 ,NPP,,SEE NOTES,,NO,0.00
5150003345,05/13/2016,07:41 ,X,,SEE NOTES,HK512B,NO,0.00
5220001534,01/14/2016,10:59 ,X,,SEE NOTES,NA,NO,0.00
5230004123,04/14/2016,10:18 ,S,,SEE NOTES,,NO,0.00
5160017418,01/12/2016,17:26 ,X,,SEE NOTES,523,NO,50.00
5060003415,02/22/2016,15:08 ,NPP,,SEE NOTES,,NO,50.00
0094169316,02/29/2016,09:13 ,AB,,SEE NOTES,,NO,50.00
5220001766,01/28/2016,15:45 ,X,,SEE NOTES,6607,NO,0.00
5230003099,03/15/2016,12:33 ,NSR,,SEE NOTES,,NO,0.00
5120003591,01/29/2016,15:27 ,X,,SEE NOTES,206,NO,0.00
5230003813,04/07/2016,07:49 ,S,,SEE NOTES,,NO,50.00
5050000814,04/08/2016,08:13 ,PFH,,SEE NOTES,,NO,0.00
5090003298,05/03/2016,07:27 ,X,,SEE NOTES,,NO,0.00
5090003914,06/06/2016,11:53 ,X,,SEE NOTES,CH406E,NO,0.00
5180004891,01/21/2016,09:50 ,X,,SEE NOTES,BO1901,NO,50.00
0091712110,04/29/2016,16:10 ,NS,,SEE NOTES,,NO,0.00
5220002509,02/18/2016,16:53 ,X,,SEE NOTES,,NO,0.00
5070007004,06/06/2016,13:51 ,NP,,SEE NOTES,,NO,0.00
5160021700,05/02/2016,16:07 ,X,,SEE NOTES,207,NO,0.00
5030000537,01/29/2016,16:12 ,BT,,SEE NOTES,,NO,0.00
5030000723,04/13/2016,16:10 ,BT,,SEE NOTES,,NO,0.00
0094356931,03/16/2016,16:28 ,NS,,SEE NOTES,,NO,0.00
5230002763,03/01/2016,07:53 ,NPP,,SEE NOTES,402,NO,0.00
5150002099,03/12/2016,09:43 ,X,,SEE NOTES,HK504A,NO,0.00
5190002726,01/05/2016,11:21 ,NPS,,SEE NOTES,,NO,0.00
0094363706,05/03/2016,17:03 ,NS,,SEE NOTES,,NO,0.00
5250002560,03/19/2016,13:35 ,X,,SEE NOTES,L306,NO,0.00
5180005849,04/12/2016,09:55 ,X,,SEE NOTES,EL1600,NO,0.00
5020001129,04/21/2016,13:51 ,X,,SEE NOTES,,NO,0.00
5190002819,01/13/2016,10:12 ,X,,SEE NOTES,3,NO,0.00
5230004831,04/30/2016,06:34 ,NS,,SEE NOTES,,NO,50.00
5090004200,06/23/2016,15:59 ,X,,SEE NOTES,104B,NO,0.00
5110001566,04/04/2016,16:17 ,X,,SEE NOTES,307B,NO,0.00
5140003420,04/12/2016,15:39 ,X,,SEE NOTES,L310,NO,0.00
5230006047,06/07/2016,08:02 ,S,,SEE NOTES,,NO,0.00
5050000850,04/18/2016,10:47 ,X,,SEE NOTES,308,NO,50.00
5260002867,03/25/2016,08:23 ,X,,SEE NOTES,41900,NO,0.00
5100003575,01/25/2016,12:25 ,WA,,SEE NOTES,ALI309,NO,0.00
5230001822,01/04/2016,06:46 ,PNP,,SEE NOTES,,NO,0.00
5230002272,02/01/2016,10:17 ,EX,,SEE NOTES,,NO,0.00
5180005905,04/15/2016,08:33 ,WA,,SEE NOTES,,NO,0.00
5260003272,04/12/2016,11:04 ,97,,SEE NOTES,,NO,0.00
5220002129,02/05/2016,16:05 ,X,,SEE NOTES,609A,NO,0.00
5230001892,01/06/2016,13:36 ,NP,,SEE NOTES,,NO,0.00
5090003991,06/14/2016,15:08 ,NPP,,SEE NOTES,,NO,0.00
5180006923,06/30/2016,12:57 ,X,,SEE NOTES,1702,NO,0.00
5230005308,05/19/2016,12:34 ,NPH,,SEE NOTES,,NO,0.00
5180005336,02/24/2016,10:48 ,NPF,,SEE NOTES,,NO,0.00
0094359230,01/12/2016,17:29 ,NPP,,SEE NOTES,,NO,50.00
5040003325,01/14/2016,13:35 ,WA,,SEE NOTES,,NO,0.00
5160018684,02/15/2016,15:39 ,X,,SEE NOTES,DU2214,NO,0.00
5160018577,02/11/2016,15:16 ,NPP,,SEE NOTES,,NO,0.00
5070005704,01/09/2016,14:05 ,WA,,SEE NOTES,,NO,0.00
5160021932,05/11/2016,13:28 ,X,,SEE NOTES,1603,NO,0.00
5110001818,05/23/2016,17:19 ,X,,SEE NOTES,309,NO,0.00
5160018099,02/01/2016,12:21 ,NP,,SEE NOTES,,NO,0.00
5010002523,02/17/2016,11:40 ,X,,SEE NOTES,8100B,NO,0.00
0093788041,05/06/2016,21:30 ,PD,,SEE NOTES,,NO,0.00
5140003115,02/15/2016,15:35 ,NPP,,SEE NOTES,,NO,0.00
5010001852,01/06/2016,16:56 ,X,,SEE NOTES,3608,NO,0.00
5220002382,02/16/2016,15:35 ,NP,,SEE NOTES,,NO,0.00
5230003489,03/28/2016,11:46 ,NPS,,SEE NOTES,,NO,0.00
5180006350,06/06/2016,07:35 ,X,,SEE NOTES,1600,NO,0.00
0092661796,05/14/2016,20:05 ,OTH,,SEE NOTES,,NO,0.00
5030000654,03/15/2016,13:13 ,BT,,SEE NOTES,,NO,0.00
5170006060,02/29/2016,07:22 ,NP,,SEE NOTES,CH106E,NO,0.00
5110002061,06/28/2016,15:10 ,NPP,,SEE NOTES,,NO,0.00
5090004101,06/20/2016,11:43 ,X,,SEE NOTES,801B,NO,0.00
5160021770,05/04/2016,13:21 ,X,,SEE NOTES,2007,NO,0.00
5160018657,02/12/2016,16:53 ,X,,SEE NOTES,H2002,NO,0.00
5230002832,03/04/2016,09:21 ,PNP,,SEE NOTES,,NO,0.00
5010004432,05/17/2016,14:29 ,LZF,,SEE NOTES,,NO,0.00
5140003152,02/17/2016,15:04 ,X,,SEE NOTES,CH213,NO,0.00
5230002304,02/02/2016,08:50 ,W,,SEE NOTES,,YES,0.00
5160018043,01/29/2016,15:20 ,PTZ,,SEE NOTES,,NO,0.00
5230005466,05/25/2016,06:41 ,AB,,SEE NOTES,,NO,0.00
5260002448,03/03/2016,11:02 ,X,,SEE NOTES,41807,NO,0.00
5260002079,02/20/2016,13:10 ,X,,SEE NOTES,400A,NO,0.00
5180005391,02/29/2016,13:02 ,PFH,,SEE NOTES,,NO,0.00
5220001749,01/28/2016,13:36 ,X,,SEE NOTES,700A,NO,50.00
5020000799,02/29/2016,10:40 ,X,,SEE NOTES,,NO,0.00
5110001997,06/25/2016,12:06 ,X,,SEE NOTES,110A,NO,0.00
5230004344,04/19/2016,11:48 ,S,,SEE NOTES,,NO,0.00
5260003500,04/21/2016,12:42 ,78,,SEE NOTES,,NO,70.00
5010003957,04/30/2016,10:56 ,X,,SEE NOTES,7104A,NO,0.00
5230002188,01/25/2016,13:41 ,PNP,,SEE NOTES,,NO,0.00
5010002157,02/02/2016,10:51 ,X,,SEE NOTES,8204A,NO,0.00
5110001712,04/29/2016,15:33 ,X,,SEE NOTES,516,NO,0.00
5180005455,03/07/2016,08:08 ,PNP,,SEE NOTES,,NO,0.00
5070005828,01/14/2016,12:27 ,X,,SEE NOTES,,NO,0.00
5260001477,01/20/2016,08:57 ,X,,SEE NOTES,CH319E,NO,0.00
5080001891,06/09/2016,12:00 ,NP,,SEE NOTES,,NO,0.00
5140004015,06/28/2016,09:14 ,X,,SEE NOTES,409EA,NO,0.00
0094289683,04/18/2016,08:48 ,S,,SEE NOTES,,NO,50.00
5160019146,02/29/2016,16:34 ,NPP,,SEE NOTES,,NO,0.00
5170006307,04/21/2016,12:48 ,X,,SEE NOTES,400,NO,0.00
5120003596,01/29/2016,16:49 ,X,,SEE NOTES,600EB,NO,0.00
0094289661,04/18/2016,08:44 ,S,,SEE NOTES,,NO,0.00
5170005637,02/06/2016,08:50 ,X,,SEE NOTES,5-100B,NO,0.00
5180006279,06/02/2016,07:27 ,NPP,,SEE NOTES,,NO,0.00
0094177160,01/23/2016,21:03 ,NS,,SEE NOTES,,NO,0.00
5070006694,05/21/2016,16:06 ,X,,SEE NOTES,500A,NO,0.00
5160018763,02/17/2016,17:27 ,X,,SEE NOTES,DU2224,NO,0.00
5190003106,02/24/2016,12:03 ,NSR,,SEE NOTES,,NO,0.00
5010004401,05/17/2016,08:00 ,X,,SEE NOTES,6100A,NO,0.00
5100004087,04/02/2016,17:12 ,X,,SEE NOTES,WA601B,NO,50.00
5220002790,02/26/2016,13:40 ,X,,SEE NOTES,313A,NO,0.00
5250001998,02/26/2016,09:40 ,X,,SEE NOTES,,NO,50.00
5260001351,01/13/2016,10:13 ,X,,SEE NOTES,FL2401,NO,0.00
5230003767,04/06/2016,09:13 ,S,,SEE NOTES,,NO,0.00
5100005672,06/03/2016,11:45 ,X,,SEE NOTES,603L,NO,50.00
5260003210,04/08/2016,11:13 ,X,,SEE NOTES,42002,NO,0.00
5110001385,03/22/2016,13:21 ,X,,SEE NOTES,5102,NO,0.00
5090002426,02/24/2016,10:03 ,X,,SEE NOTES,CH407A,NO,0.00
5150002893,04/22/2016,08:58 ,X,,SEE NOTES,HK511A,NO,0.00
5010001899,01/12/2016,16:27 ,X,,SEE NOTES,J414A,NO,0.00
5010003466,04/11/2016,15:31 ,X,,SEE NOTES,M301A,NO,0.00
5060003551,04/21/2016,12:52 ,X,,SEE NOTES,807A,NO,0.00
5230002412,02/08/2016,08:08 ,AB,,SEE NOTES,,NO,50.00
5130003286,06/08/2016,16:57 ,X,,SEE NOTES,302A,NO,0.00
5230004037,04/12/2016,13:39 ,NSR,,SEE NOTES,,NO,0.00
5110001271,03/16/2016,11:21 ,X,,SEE NOTES,LIB400,NO,0.00
5010001842,01/06/2016,15:45 ,X,,SEE NOTES,MA611A,NO,0.00
5010002365,02/10/2016,10:30 ,X,,SEE NOTES,M702A,NO,50.00
0094363743,04/04/2016,16:22 ,NPP,,SEE NOTES,,NO,0.00
5110001458,03/28/2016,10:12 ,X,,SEE NOTES,700A,NO,0.00
5140003627,04/20/2016,10:31 ,X,,SEE NOTES,404A,NO,50.00
5080001914,06/14/2016,15:34 ,NP,,SEE NOTES,,NO,0.00
5010002294,02/06/2016,15:25 ,X,,SEE NOTES,3300A,NO,50.00
5070005912,02/22/2016,10:29 ,78,,SEE NOTES,,NO,0.00
5020000689,02/17/2016,14:08 ,X,,SEE NOTES,J702B,NO,0.00
5220003498,06/13/2016,09:37 ,X,,SEE NOTES,GR405E,NO,0.00
0094326595,01/07/2016,08:52 ,S,,SEE NOTES,,NO,0.00
5050000802,03/31/2016,09:25 ,BT,,SEE NOTES,,NO,0.00
0093914192,02/23/2016,10:30 ,OFF,,SEE NOTES,,NO,50.00
5230002833,03/04/2016,09:22 ,PNP,,SEE NOTES,,NO,0.00
5250002267,03/09/2016,07:40 ,X,,SEE NOTES,4100NA,NO,0.00
5250001538,01/19/2016,10:11 ,X,,SEE NOTES,MA609B,NO,0.00
5160020928,04/14/2016,11:07 ,X,,SEE NOTES,206A,NO,0.00
5090003840,06/02/2016,07:11 ,X,,SEE NOTES,5502A,NO,0.00
0094288950,04/14/2016,08:48 ,S,,SEE NOTES,,NO,0.00
5230003394,03/23/2016,10:43 ,S,,SEE NOTES,,NO,0.00
5230002948,03/12/2016,06:22 ,NPS,,SEE NOTES,,NO,0.00
5150001979,02/11/2016,12:46 ,X,,SEE NOTES,405A,NO,0.00
5090004216,06/27/2016,11:12 ,NPC,,SEE NOTES,,NO,50.00
5160021485,04/30/2016,07:35 ,X,,SEE NOTES,103,NO,0.00
5030000489,01/05/2016,17:22 ,BT,,SEE NOTES,,NO,0.00
5260004423,06/02/2016,16:52 ,NPP,,SEE NOTES,,NO,0.00
5010002183,02/03/2016,10:28 ,X,,SEE NOTES,7208A,NO,0.00
5060003945,05/25/2016,10:28 ,X,,SEE NOTES,1410,NO,0.00
0094285225,05/10/2016,08:26 ,S,,SEE NOTES,,NO,0.00
0094328953,03/30/2016,08:33 ,S,,SEE NOTES,,NO,0.00
5090003509,05/13/2016,09:09 ,X,,SEE NOTES,7610SR,NO,0.00
5030001016,06/27/2016,08:12 ,BT,,SEE NOTES,,NO,0.00
5100004357,05/02/2016,13:20 ,X,,SEE NOTES,205B,NO,0.00
5230004967,05/05/2016,08:27 ,NPP,,SEE NOTES,,NO,0.00
5220001977,02/02/2016,15:17 ,X,,SEE NOTES,408A,NO,0.00
5230004769,04/29/2016,08:10 ,S,,SEE NOTES,,NO,0.00
5140003054,02/03/2016,16:07 ,X,,SEE NOTES,M501,NO,0.00
5120003798,02/10/2016,15:51 ,X,,SEE NOTES,,NO,50.00
5030000573,02/10/2016,18:11 ,BT,,SEE NOTES,,NO,50.00
5050000647,01/27/2016,13:13 ,BT,,SEE NOTES,,NO,0.00
5160017167,01/07/2016,15:56 ,X,,SEE NOTES,408EB,NO,50.00
5160019850,03/16/2016,16:23 ,NPP,,SEE NOTES,,NO,0.00
5070006876,05/26/2016,16:13 ,X,,SEE NOTES,600A,NO,0.00
5230005801,05/30/2016,10:33 ,NPS,,SEE NOTES,,NO,0.00
5090003784,05/27/2016,12:14 ,X,,SEE NOTES,GR403E,NO,0.00
5100004004,03/30/2016,11:13 ,X,,SEE NOTES,406,NO,0.00
0093850341,05/29/2016,14:45 ,NP,,SEE NOTES,,NO,0.00
0094195205,05/04/2016,14:05 ,EX,,SEE NOTES,,NO,0.00
5230004562,04/23/2016,10:57 ,NS,,SEE NOTES,,NO,0.00
5230006428,06/24/2016,06:45 ,PNP,,SEE NOTES,,NO,50.00
5060003982,05/27/2016,10:36 ,X,,SEE NOTES,415B,NO,50.00
5030000647,03/11/2016,13:49 ,BT,,SEE NOTES,,NO,0.00
0094176541,04/17/2016,20:18 ,NS,,SEE NOTES,,NO,50.00
5230003050,03/14/2016,11:49 ,S,,SEE NOTES,,NO,0.00
5010004503,05/24/2016,13:00 ,NSR,,SEE NOTES,,NO,50.00
5040004582,06/02/2016,11:13 ,X,,SEE NOTES,1511,NO,0.00
5230004757,04/29/2016,07:06 ,PNP,,SEE NOTES,,NO,50.00
5160021116,04/18/2016,16:17 ,NPP,,SEE NOTES,,NO,0.00
5200004114,03/02/2016,10:47 ,X,,SEE NOTES,200N,NO,0.00
5120003462,01/26/2016,11:14 ,X,,SEE NOTES,602A,NO,0.00
5100005153,05/20/2016,10:43 ,X,,SEE NOTES,5,NO,0.00
5250001784,02/03/2016,13:39 ,X,,SEE NOTES,,NO,0.00
5090003335,05/04/2016,10:36 ,X,,SEE NOTES,FL623A,NO,0.00
5160019251,03/02/2016,15:45 ,NP,,SEE NOTES,DK1902,NO,0.00
5220002780,02/26/2016,12:04 ,NP,,SEE NOTES,,NO,0.00
5070007422,06/24/2016,07:53 ,X,,SEE NOTES,602A,NO,50.00
5070006547,05/19/2016,10:06 ,X,,SEE NOTES,203A,NO,0.00
5260002408,03/01/2016,13:34 ,X,,SEE NOTES,42008,NO,0.00
5260004657,06/14/2016,12:50 ,X,,SEE NOTES,42017,NO,0.00
5220001447,01/11/2016,10:58 ,X,,SEE NOTES,708,NO,0.00
0094288633,04/04/2016,08:36 ,S,,SEE NOTES,,NO,0.00
5230004107,04/14/2016,08:19 ,PFH,,SEE NOTES,,NO,0.00
5230003914,04/08/2016,09:03 ,S,,SEE NOTES,,NO,50.00
0094258452,03/23/2016,21:15 ,NS,,SEE NOTES,,NO,0.00
5200004375,04/26/2016,17:03 ,X,,SEE NOTES,404A,NO,0.00
5160017612,01/19/2016,10:05 ,X,,SEE NOTES,606,NO,0.00
5100004452,05/04/2016,00:00 ,LZF,,SEE NOTES,,NO,0.00
5180005534,03/11/2016,12:25 ,NP,,SEE NOTES,,NO,0.00
5100005310,05/24/2016,15:37 ,X,,SEE NOTES,622L,NO,50.00
5230006154,06/09/2016,07:53 ,S,,SEE NOTES,,NO,50.00
5220003242,03/17/2016,13:45 ,NP,,SEE NOTES,,NO,0.00
5090004238,06/27/2016,17:18 ,NPP,,SEE NOTES,,NO,0.00
5160022426,05/26/2016,15:20 ,NPP,,SEE NOTES,,NO,50.00
5260001209,01/04/2016,09:20 ,X,,SEE NOTES,42002,NO,0.00
5260003158,04/06/2016,10:50 ,X,,SEE NOTES,42010,NO,0.00
5070006492,05/18/2016,10:05 ,X,,SEE NOTES,614A,NO,0.00
5160020916,04/14/2016,10:09 ,X,,SEE NOTES,403B,NO,0.00
5260002157,02/23/2016,13:49 ,NSR,,SEE NOTES,,NO,0.00
5260002704,03/17/2016,14:17 ,97,,SEE NOTES,,NO,0.00
5010003622,04/16/2016,11:51 ,X,,SEE NOTES,J602B,NO,50.00
5220003186,03/16/2016,10:57 ,X,,SEE NOTES,,NO,0.00
5100004911,05/12/2016,16:54 ,X,,SEE NOTES,307B,NO,50.00
5070005975,03/30/2016,17:25 ,W,,SEE NOTES,M413B,YES,0.00
5150002301,03/23/2016,10:29 ,X,,SEE NOTES,304EB,NO,0.00
5180006553,06/15/2016,13:11 ,X,,SEE NOTES,1511,NO,0.00
5010002568,02/18/2016,15:23 ,X,,SEE NOTES,6103A,NO,0.00
5160019829,03/16/2016,14:15 ,NSR,,SEE NOTES,,NO,0.00
5110002044,06/27/2016,15:31 ,NP,,SEE NOTES,,NO,0.00
5260002300,02/27/2016,14:33 ,X,,SEE NOTES,4802,NO,0.00
5010002188,02/03/2016,12:29 ,X,,SEE NOTES,M706A,NO,0.00
5140003396,04/12/2016,09:37 ,NP,,SEE NOTES,,NO,50.00
5230002738,02/27/2016,05:35 ,NPS,,SEE NOTES,,NO,0.00
5150003643,06/06/2016,11:34 ,X,,SEE NOTES,502A,NO,0.00
5090002888,04/08/2016,09:11 ,X,,SEE NOTES,P600A,NO,50.00
5100003758,02/01/2016,08:45 ,NPP,,SEE NOTES,ALI307,NO,0.00
5230006596,06/30/2016,07:22 ,NPP,,SEE NOTES,,NO,0.00
5160017742,01/21/2016,16:18 ,NPP,,SEE NOTES,,NO,0.00
5050000861,04/20/2016,08:31 ,H,,SEE NOTES,,NO,0.00
5180005244,02/18/2016,09:48 ,X,,SEE NOTES,LU1603,NO,0.00
5090003406,05/07/2016,07:50 ,X,,SEE NOTES,MA209E,NO,0.00
5260004991,06/29/2016,15:02 ,X,,SEE NOTES,P509B,NO,0.00
5070006126,04/29/2016,15:50 ,NPP,,SEE NOTES,,NO,0.00
5260003909,05/06/2016,13:39 ,78,,SEE NOTES,,NO,0.00
5160016952,01/04/2016,10:35 ,X,,SEE NOTES,FL600B,NO,50.00
5180006291,06/02/2016,10:20 ,X,,SEE NOTES,1605,NO,0.00
5010001897,01/12/2016,14:00 ,X,,SEE NOTES,LI502A,NO,0.00
5050000746,03/10/2016,09:08 ,BT,,SEE NOTES,,NO,0.00
0094079436,06/02/2016,14:15 ,NP,,SEE NOTES,,NO,50.00
5060004046,06/03/2016,11:04 ,X,,SEE NOTES,307B,NO,0.00
5090003284,05/02/2016,09:18 ,X,,SEE NOTES,ALI407,NO,0.00
5220002653,02/23/2016,11:04 ,NP,,SEE NOTES,,NO,0.00
0093419734,05/08/2016,11:40 ,OTH,,SEE NOTES,,NO,50.00
5100004570,05/06/2016,10:19 ,PNP,,SEE NOTES,305B,NO,0.00
5010001995,01/21/2016,11:07 ,X,,SEE NOTES,5200B,NO,0.00
5090003953,06/08/2016,15:09 ,NPP,,SEE NOTES,,NO,0.00
5020001133,04/21/2016,14:20 ,NS,,SEE NOTES,,NO,0.00
5070005510,01/04/2016,12:30 ,X,,SEE NOTES,NA,NO,0.00
5150003803,06/17/2016,12:37 ,X,,SEE NOTES,400EA,NO,0.00
5070006287,05/05/2016,15:42 ,NPP,,SEE NOTES,,NO,0.00
5140003872,06/03/2016,16:17 ,NPP,,SEE NOTES,,NO,0.00
5010004613,05/28/2016,08:15 ,X,,SEE NOTES,1206N,NO,0.00
5150003550,06/01/2016,08:02 ,X,,SEE NOTES,321EA,NO,0.00
5180006418,06/08/2016,10:01 ,WA,,SEE NOTES,,NO,0.00
5220002025,02/03/2016,13:30 ,X,,SEE NOTES,406B,NO,0.00
5010003872,04/27/2016,16:14 ,X,,SEE NOTES,MA807A,NO,0.00
5230002938,03/12/2016,05:57 ,NPS,,SEE NOTES,,NO,0.00
5250001401,01/12/2016,09:30 ,X,,SEE NOTES,LIB601,NO,50.00
5020000801,02/29/2016,10:58 ,HOR,,SEE NOTES,,NO,50.00
5260004301,05/28/2016,10:01 ,X,,SEE NOTES,406A,NO,0.00
5100003315,01/05/2016,09:23 ,X,,SEE NOTES,1206N,NO,0.00
5070005621,01/07/2016,16:30 ,NPP,,SEE NOTES,,NO,0.00
5160017313,01/11/2016,15:30 ,X,,SEE NOTES,505A,NO,0.00
5180006179,05/27/2016,09:24 ,X,,SEE NOTES,1902,NO,0.00
5220002652,02/23/2016,10:34 ,NP,,SEE NOTES,,NO,0.00
5010004474,05/23/2016,10:41 ,X,,SEE NOTES,MA702B,NO,50.00
5110001730,05/02/2016,15:35 ,NP,,SEE NOTES,,NO,0.00
0094255420,01/15/2016,14:17 ,AB,,SEE NOTES,,NO,0.00
5140002530,01/05/2016,00:00 ,X,,SEE NOTES,,NO,0.00
5090003134,04/20/2016,08:04 ,NPP,,SEE NOTES,,NO,0.00
5250002213,03/07/2016,11:21 ,X,,SEE NOTES,,NO,0.00
5060003279,01/04/2016,13:14 ,NP,,SEE NOTES,,NO,0.00
5040004732,06/17/2016,12:06 ,X,,SEE NOTES,630,NO,0.00
5100005744,06/06/2016,16:43 ,X,,SEE NOTES,502B,NO,0.00
5090003581,05/17/2016,13:42 ,X,,SEE NOTES,FL410S,NO,0.00
5220002618,02/22/2016,13:44 ,X,,SEE NOTES,405A,NO,0.00
5100004041,04/02/2016,09:14 ,X,,SEE NOTES,6205A,NO,0.00
5160020895,04/13/2016,15:15 ,X,,SEE NOTES,1600,NO,0.00
5260003590,04/26/2016,08:35 ,S,,SEE NOTES,,NO,0.00
5260003944,05/13/2016,10:07 ,X,,SEE NOTES,104A,NO,0.00
5160020323,03/25/2016,16:28 ,NPP,,SEE NOTES,,NO,0.00
5100003363,01/07/2016,08:49 ,X,,SEE NOTES,3503A,NO,0.00
5180006400,06/07/2016,14:12 ,X,,SEE NOTES,1800,NO,0.00
5260003595,04/26/2016,08:41 ,S,,SEE NOTES,,NO,0.00
0093993200,03/06/2016,04:02 ,U,,SEE NOTES,,NO,50.00
0093962492,05/31/2016,09:55 ,FL,,SEE NOTES,,NO,0.00
5090003436,05/07/2016,09:52 ,NSR,,SEE NOTES,,NO,0.00
5220002773,02/26/2016,10:56 ,NS,,SEE NOTES,,NO,0.00
5010003265,03/21/2016,11:02 ,X,,SEE NOTES,MA409B,NO,0.00
5010004010,04/30/2016,17:04 ,X,,SEE NOTES,LI501A,NO,0.00
5010003693,04/19/2016,12:50 ,PT,,SEE NOTES,,NO,0.00
5040004400,05/09/2016,16:47 ,X,,SEE NOTES,511,NO,50.00
5260001248,01/05/2016,14:09 ,X,,SEE NOTES,41902,NO,0.00
5060004144,06/09/2016,11:23 ,NP,,SEE NOTES,,NO,0.00
5010005288,06/30/2016,11:38 ,X,,SEE NOTES,MA401A,NO,0.00
5100006249,06/20/2016,13:01 ,X,,SEE NOTES,503A,NO,0.00
5190003149,03/03/2016,09:15 ,NSR,,SEE NOTES,,NO,0.00
5060003635,04/25/2016,13:14 ,NP,,SEE NOTES,,NO,0.00
5010001864,01/11/2016,11:10 ,X,,SEE NOTES,M807A,NO,0.00
5260001339,01/12/2016,14:04 ,X,,SEE NOTES,31901,NO,0.00
5020000574,01/05/2016,09:37 ,NP,,SEE NOTES,4802,NO,0.00
5250002399,03/12/2016,00:00 ,NS,,SEE NOTES,,NO,0.00
5040004264,04/14/2016,10:53 ,X,,SEE NOTES,6110B,NO,0.00
5170005027,01/08/2016,08:41 ,X,,SEE NOTES,CH311A,NO,0.00
0094292295,06/09/2016,09:14 ,S,,SEE NOTES,,NO,0.00
5230005936,06/02/2016,10:11 ,PSR,,SEE NOTES,,NO,0.00
5180004952,01/29/2016,10:54 ,PNP,,SEE NOTES,,NO,0.00
5180005369,02/26/2016,10:40 ,NSR,,SEE NOTES,,NO,0.00
5040004472,05/17/2016,12:01 ,X,,SEE NOTES,613A,NO,0.00
5070005592,01/07/2016,11:33 ,X,,SEE NOTES,NA,NO,0.00
5230002079,01/15/2016,12:39 ,X,,SEE NOTES,NA,NO,0.00
0094333621,03/29/2016,08:52 ,S,,SEE NOTES,,NO,0.00
